,match_url,home_formation,home_team,home_goals,away_goals,away_team,away_formation,home_xi_numbers,home_xi_names,away_xi_numbers,away_xi_names,home_sequence,away_sequence,home_xi_sofifa_ids,away_xi_sofifa_ids
0,https://www.premierleague.com/match/12313,4-4-2,Crystal Palace,0,3,Chelsea,4-2-3-1,"13,2,6,27,23,42,15,18,14,9,11","Wayne Hennessey,Joel Ward,Scott Dann,Damien Delaney,Pape Souaré,Jason David Ian Puncheon,Mile Jedinak,James McArthur,Lee Chung-Yong,Fraizer Campbell,Wilfried Zaha","13,2,5,26,28,4,12,22,8,10,19","Thibaut Courtois,Branislav Ivanovic,Kurt Zouma,John Terry,César Azpilicueta,Cesc Fàbregas,John Obi Mikel,Willian,Oscar,Eden Hazard,Diego Costa","C,R,CR,CL,L,R,CR,CL,L,CR,CL","C,R,CR,CL,L,CR,CL,RL,C,LR,C","170084.0,186392.0,157665.0,159577.0,193475.0,212014.0,181483.0,171972.0,155355.0,169586.0,198717.0","192119.0,178372.0,204311.0,13732.0,184432.0,162895.0,164477.0,180403.0,188152.0,183277.0,179844.0"
1,https://www.premierleague.com/match/12284,4-2-3-1,Arsenal,2,1,Manchester City,4-4-1-1,"33,24,4,6,18,20,16,28,11,14,12","Petr Cech,Héctor Bellerín,Per Mertesacker,Laurent Koscielny,Nacho Monreal,Mathieu Flamini,Aaron Ramsey,Joel Campbell,Mesut Özil,Theo Walcott,Olivier Giroud","1,3,30,20,11,17,42,25,18,21,10","Joe Hart,Bacary Sagna,Nicolás Otamendi,Eliaquim Mangala,Aleksandar Kolarov,Kevin De Bruyne,Yaya Touré,Fernandinho,Fabian Delph,David Silva,Sergio Agüero","C,R,CR,CL,L,CR,CL,RL,C,LR,C","C,R,CR,CL,L,R,CR,CL,L,C,C","48940.0,203747.0,53612.0,165229.0,177604.0,156722.0,186561.0,204713.0,176635.0,164859.0,178509.0","150724.0,163419.0,192366.0,190531.0,185103.0,192985.0,20289.0,135507.0,183427.0,168542.0,153079.0"
2,https://www.premierleague.com/match/12346,4-2-3-1,Crystal Palace,1,2,AFC Bournemouth,4-1-4-1,"13,2,6,27,23,15,18,11,42,14,9","Wayne Hennessey,Joel Ward,Scott Dann,Damien Delaney,Pape Souaré,Mile Jedinak,James McArthur,Wilfried Zaha,Jason David Ian Puncheon,Lee Chung-Yong,Fraizer Campbell","1,15,2,3,11,6,30,4,8,7,20","Artur Boruc,Adam Smith,Simon Francis,Steve Cook,Charlie Daniels,Andrew Surman,Matt Ritchie,Dan Gosling,Harry Arter,Marc Pugh,Benik Afobe","C,R,CR,CL,L,CR,CL,RL,C,LR,C","C,R,CR,CL,L,C,R,CR,CL,L,C","170084.0,186392.0,157665.0,159577.0,193475.0,181483.0,171972.0,198717.0,212014.0,155355.0,169586.0","105846.0,190885.0,135883.0,193011.0,169638.0,172768.0,186395.0,184749.0,184469.0,166838.0,202052.0"
3,https://www.premierleague.com/match/12141,4-2-3-1,Everton,0,2,Manchester City,4-2-3-1,"24,23,5,6,32,16,18,15,20,9,10","Tim Howard,Séamus Coleman,John Stones,Phil Jagielka,Brendan Galloway,James McCarthy,Gareth Barry,Tom Cleverley,Ross Barkley,Arouna Koné,Romelu Lukaku","1,3,4,20,11,25,42,15,21,7,10","Joe Hart,Bacary Sagna,Vincent Kompany,Eliaquim Mangala,Aleksandar Kolarov,Fernandinho,Yaya Touré,Jesús Navas,David Silva,Raheem Sterling,Sergio Agüero","C,R,CR,CL,L,CR,CL,RL,C,LR,C","C,R,CR,CL,L,CR,CL,RL,C,LR,C","16254.0,180216.0,203574.0,53914.0,209852.0,188253.0,6826.0,189725.0,199189.0,122849.0,192505.0","150724.0,163419.0,139720.0,190531.0,185103.0,135507.0,20289.0,146536.0,168542.0,202652.0,153079.0"
4,https://www.premierleague.com/match/12232,4-2-3-1,Arsenal,1,1,Tottenham Hotspur,4-2-3-1,"33,2,4,6,18,19,34,28,11,17,12","Petr Cech,Mathieu Debuchy,Per Mertesacker,Laurent Koscielny,Nacho Monreal,Santi Cazorla,Francis Coquelin,Joel Campbell,Mesut Özil,Alexis Sánchez,Olivier Giroud","1,2,4,5,3,15,20,11,19,23,10","Hugo Lloris,Kyle Walker,Toby Alderweireld,Jan Vertonghen,Danny Rose,Eric Dier,Dele Alli,Erik Lamela,Mousa Dembélé,Christian Eriksen,Harry Kane","C,R,CR,CL,L,CR,CL,RL,C,LR,C","C,R,CR,CL,L,CR,CL,RL,C,LR,C","48940.0,158626.0,53612.0,165229.0,177604.0,146562.0,189271.0,204713.0,176635.0,184941.0,178509.0","167948.0,188377.0,184087.0,172871.0,169595.0,202335.0,211117.0,170368.0,162240.0,190460.0,202126.0"
5,https://www.premierleague.com/match/12426,4-4-2,Leicester City,1,0,Southampton,3-4-2-1,"1,17,5,6,28,26,4,14,11,20,9","Kasper Schmeichel,Danny Simpson,Wes Morgan,Robert Huth,Christian Fuchs,Riyad Mahrez,Danny Drinkwater,N'Golo Kanté,Marc Albrighton,Shinji Okazaki,Jamie Vardy","44,17,6,21,2,4,12,33,8,10,19","Fraser Forster,Virgil van Dijk,José Fonte,Ryan Bertrand,Cédric Soares,Jordy Clasie,Victor Wanyama,Matt Targett,Steven Davis,Sadio Mané,Graziano Pellè","C,R,CR,CL,L,R,CR,CL,L,CR,CL","C,RL,C,LR,R,CR,CL,L,CR,CL,C","163587.0,169600.0,136113.0,137785.0,139313.0,204485.0,186132.0,215914.0,183130.0,194365.0,208830.0","172203.0,203376.0,171791.0,169705.0,201118.0,199422.0,188942.0,218659.0,151508.0,208722.0,164376.0"
6,https://www.premierleague.com/match/12273,4-2-3-1,Tottenham Hotspur,1,2,Newcastle United,4-4-1-1,"1,2,4,5,3,15,28,11,20,23,10","Hugo Lloris,Kyle Walker,Toby Alderweireld,Jan Vertonghen,Danny Rose,Eric Dier,Tom Carroll,Erik Lamela,Dele Alli,Christian Eriksen,Harry Kane","21,22,18,2,3,7,8,4,5,10,9","Robert Elliot,Daryl Janmaat,Chancel Mbemba,Fabricio Coloccini,Paul Dummett,Moussa Sissoko,Vurnon Anita,Jack Colback,Georginio Wijnaldum,Siem de Jong,Papiss Demba Cissé","C,R,CR,CL,L,CR,CL,RL,C,LR,C","C,R,CR,CL,L,R,CR,CL,L,C,C","167948.0,188377.0,184087.0,172871.0,169595.0,202335.0,202491.0,170368.0,211117.0,190460.0,202126.0","167931.0,188155.0,210897.0,48745.0,204355.0,183394.0,183940.0,193942.0,181291.0,186452.0,177765.0"
7,https://www.premierleague.com/match/12137,4-2-3-1,Manchester United,0,0,Newcastle United,4-2-3-1,"20,36,12,17,23,28,31,8,11,7,10","Sergio Romero,Matteo Darmian,Chris Smalling,Daley Blind,Luke Shaw,Morgan Schneiderlin,Bastian Schweinsteiger,Juan Mata,Adnan Januzaj,Memphis Depay,Wayne Rooney","1,18,27,2,19,8,4,14,5,17,45","Tim Krul,Chancel Mbemba,Steven Taylor,Fabricio Coloccini,Massadio Haidara,Vurnon Anita,Jack Colback,Gabriel Obertan,Georginio Wijnaldum,Ayoze Pérez,Aleksandar Mitrovic","C,R,CR,CL,L,CR,CL,RL,C,LR,C","C,R,CR,CL,L,CR,CL,RL,C,LR,C","173373.0,184392.0,189881.0,190815.0,205988.0,177358.0,121944.0,178088.0,208330.0,202556.0,54050.0","170597.0,210897.0,159034.0,48745.0,201955.0,183940.0,193942.0,178033.0,181291.0,228992.0,215716.0"
8,https://www.premierleague.com/match/12494,4-1-4-1,Manchester United,3,1,AFC Bournemouth,4-4-2,"1,25,12,17,43,16,35,8,10,9,39","David de Gea,Luis Antonio Valencia,Chris Smalling,Daley Blind,Cameron Borthwick-Jackson,Michael Carrick,Jesse Lingard,Juan Mata,Wayne Rooney,Anthony Martial,Marcus Rashford","23,2,5,3,11,30,6,4,7,13,17","Adam Federici,Simon Francis,Tommy Elphick,Steve Cook,Charlie Daniels,Matt Ritchie,Andrew Surman,Dan Gosling,Marc Pugh,Callum Wilson,Joshua King","C,R,CR,CL,L,C,R,CR,CL,L,C","C,R,CR,CL,L,R,CR,CL,L,CR,CL","193080.0,167905.0,189881.0,190815.0,231535.0,21146.0,207494.0,178088.0,54050.0,211300.0,231677.0","164853.0,135883.0,180635.0,193011.0,169638.0,186395.0,172768.0,184749.0,166838.0,196978.0,185422.0"
9,https://www.premierleague.com/match/12194,4-2-3-1,Swansea City,2,2,Tottenham Hotspur,4-2-3-1,"1,22,33,6,3,4,8,10,23,20,18","Lukasz Fabianski,Angel Rangel,Federico Fernández,Ashley Williams,Neil Taylor,Ki Sung-Yueng,Jonjo Shelvey,André Ayew,Gylfi Sigurdsson,Jefferson Montero,Bafétimbi Gomis","1,2,4,5,33,15,20,11,23,22,10","Hugo Lloris,Kyle Walker,Toby Alderweireld,Jan Vertonghen,Ben Davies,Eric Dier,Dele Alli,Erik Lamela,Christian Eriksen,Nacer Chadli,Harry Kane","C,R,CR,CL,L,CR,CL,RL,C,LR,C","C,R,CR,CL,L,CR,CL,RL,C,LR,C","164835.0,176543.0,215985.0,163824.0,173735.0,198082.0,189165.0,176571.0,189703.0,186805.0,159145.0","167948.0,188377.0,184087.0,172871.0,205923.0,202335.0,211117.0,170368.0,190460.0,200529.0,202126.0"
