,match_url,home_formation,home_team,home_goals,away_goals,away_team,away_formation,home_xi_numbers,home_xi_names,away_xi_numbers,away_xi_names,home_sequence,away_sequence,home_xi_sofifa_ids,away_xi_sofifa_ids
0,https://www.premierleague.com/match/59266,4-2-3-1,Arsenal,2,0,Brighton and Hove Albion,4-3-3,"1,21,16,6,3,18,34,19,11,32,14","Bernd Leno,Calum Chambers,Rob Holding,Gabriel Magalhães,Kieran Tierney,Thomas Partey,Granit Xhaka,Nicolas Pépé,Martin Ødegaard,Emile Smith Rowe,Pierre-Emerick Aubameyang","26,3,4,5,33,13,8,15,16,10,11","Robert Sánchez,Ben White,Adam Webster,Lewis Dunk,Dan Burn,Pascal Groß,Yves Bissouma,Jakub Moder,Alireza Jahanbakhsh,Alexis Mac Allister,Leandro Trossard","C,R,CR,CL,L,CR,CL,RL,C,LR,C","C,R,CR,CL,L,RL,C,LR,RL,C,LR","192563.0,205989.0,228295.0,232580.0,226491.0,209989.0,199503.0,226110.0,222665.0,240273.0,188567.0","228789.0,231936.0,207616.0,199915.0,198032.0,190765.0,236480.0,239778.0,215871.0,239837.0,207421.0"
1,https://www.premierleague.com/match/59267,4-2-3-1,Aston Villa,2,1,Chelsea,3-4-2-1,"26,4,30,5,18,7,19,15,10,21,11","Emiliano Martínez,Ezri Konsa Ngoyo,Kortney Hause,Tyrone Mings,Matt Targett,John McGinn,Marvelous Nakamba,Bertrand Traoré,Jack Grealish,Anwar El Ghazi,Ollie Watkins","16,24,6,2,28,5,17,21,19,10,11","Édouard Mendy,Reece James,Thiago Silva,Antonio Rüdiger,César Azpilicueta,Jorginho,Mateo Kovacic,Ben Chilwell,Mason Mount,Christian Pulisic,Timo Werner","C,R,CR,CL,L,CR,CL,RL,C,LR,C","C,RL,C,LR,R,CR,CL,L,CR,CL,C","202811.0,227678.0,210635.0,212419.0,218659.0,210881.0,222994.0,207948.0,206517.0,216433.0,221697.0","234642.0,238074.0,164240.0,205452.0,184432.0,205498.0,207410.0,229984.0,233064.0,227796.0,212188.0"
2,https://www.premierleague.com/match/59268,3-4-2-1,Fulham,0,2,Newcastle United,5-3-2,"12,2,16,13,14,29,25,23,48,19,17","Marek Rodák,Kenny Tete,Tosin Adarabioyo,Tim Ream,Bobby De Cordova-Reid,André-Frank Zambo Anguissa,Josh Onomah,Joe Bryan,Fabio Carvalho,Ademola Lookman,Ivan Cavaleiro","1,23,17,18,3,11,28,8,36,24,10","Martin Dúbravka,Jacob Murphy,Emil Krafth,Federico Fernández,Paul Dummett,Matt Ritchie,Joseph Willock,Jonjo Shelvey,Sean Longstaff,Miguel Almirón,Allan Saint-Maximin","C,RL,C,LR,R,CR,CL,L,CR,CL,C","C,R,CR,C,CL,L,RL,C,LR,CR,CL","222951.0,216266.0,222104.0,198261.0,203502.0,227236.0,222079.0,203505.0,256725.0,230899.0,212267.0","220407.0,206085.0,207650.0,201988.0,204355.0,186395.0,237329.0,189165.0,237161.0,230977.0,216388.0"
3,https://www.premierleague.com/match/59269,3-4-2-1,Leeds United,3,1,West Bromwich Albion,5-3-2,"13,28,2,6,18,15,23,10,19,22,20","Kiko Casilla,Gaetano Berardi,Luke Ayling,Liam Cooper,Raphinha,Stuart Dallas,Kalvin Phillips,Ezgjan Alioski,Pablo Hernández,Jack Harrison,Rodrigo","1,2,6,5,27,14,18,35,30,10,7","Sam Johnstone,Darnell Furlong,Semi Ajayi,Kyle Bartley,Dara O'Shea,Conor Townsend,Conor Gallagher,Okay Yokuslu,Ainsley Maitland-Niles,Matt Phillips,Callum Robinson","C,RL,C,LR,R,CR,CL,L,CR,CL,C","C,R,CR,C,CL,L,RL,C,LR,CR,CL","177644.0,182178.0,186156.0,189456.0,233419.0,203570.0,224081.0,206006.0,179591.0,232080.0,198329.0","206075.0,223877.0,207952.0,186158.0,235405.0,203751.0,238216.0,205201.0,225782.0,188166.0,206518.0"
4,https://www.premierleague.com/match/59270,4-4-2,Leicester City,2,4,Tottenham Hotspur,4-2-3-1,"1,27,3,4,33,11,25,8,10,14,9","Kasper Schmeichel,Timothy Castagne,Wesley Fofana,Çaglar Söyüncü,Luke Thomas,Marc Albrighton,Wilfred Ndidi,Youri Tielemans,James Maddison,Kelechi Iheanacho,Jamie Vardy","1,2,6,4,3,5,8,23,20,7,10","Hugo Lloris,Matt Doherty,Davinson Sánchez,Toby Alderweireld,Sergio Reguilón,Pierre-Emile Højbjerg,Harry Winks,Steven Bergwijn,Dele Alli,Son Heung-Min,Harry Kane","C,R,CR,CL,L,R,CR,CL,L,CR,CL","C,R,CR,CL,L,CR,CL,RL,C,LR,C","163587.0,222501.0,248695.0,232119.0,254470.0,183130.0,226790.0,216393.0,220697.0,225719.0,208830.0","167948.0,201417.0,220793.0,184087.0,245279.0,213648.0,222400.0,225953.0,211117.0,200104.0,202126.0"
5,https://www.premierleague.com/match/59271,4-3-3,Liverpool,2,0,Crystal Palace,4-3-3,"1,66,47,46,26,6,3,5,11,9,10","Alisson,Trent Alexander-Arnold,Nathaniel Phillips,Rhys Williams,Andrew Robertson,Thiago,Fabinho,Georginio Wijnaldum,Mohamed Salah,Roberto Firmino,Sadio Mané","31,2,5,24,27,8,22,44,10,11,9","Vicente Guaita,Joel Ward,James Tomkins,Gary Cahill,Tyrick Mitchell,Cheikhou Kouyaté,James McCarthy,Jairo Riedewald,Andros Townsend,Wilfried Zaha,Jordan Ayew","C,R,CR,CL,L,RL,C,LR,RL,C,LR","C,R,CR,CL,L,RL,C,LR,RL,C,LR","212831.0,231281.0,240926.0,247601.0,216267.0,189509.0,209499.0,181291.0,209331.0,201942.0,208722.0","189690.0,186392.0,173546.0,164468.0,240947.0,186801.0,188253.0,221269.0,194932.0,198717.0,197756.0"
6,https://www.premierleague.com/match/59272,4-3-3,Manchester City,5,0,Everton,4-3-1-2,"31,2,5,3,11,17,25,47,26,9,7","Ederson,Kyle Walker,John Stones,Rúben Dias,Oleksandr Zinchenko,Kevin De Bruyne,Fernandinho,Phil Foden,Riyad Mahrez,Gabriel Jesus,Raheem Sterling","1,4,5,22,12,16,6,26,10,9,7","Jordan Pickford,Mason Holgate,Michael Keane,Ben Godfrey,Lucas Digne,Abdoulaye Doucouré,Allan,Tom Davies,Gylfi Sigurdsson,Dominic Calvert-Lewin,Richarlison","C,R,CR,CL,L,RL,C,LR,RL,C,LR","C,R,CR,CL,L,RL,C,LR,C,CR,CL","210257.0,188377.0,203574.0,239818.0,227813.0,192985.0,135507.0,237692.0,204485.0,230666.0,202652.0","204935.0,225024.0,207599.0,225793.0,200458.0,208135.0,199914.0,230005.0,184484.0,221479.0,231943.0"
7,https://www.premierleague.com/match/59273,3-4-2-1,Sheffield United,1,0,Burnley,4-4-1-1,"1,6,12,19,2,16,4,3,17,23,38","Aaron Ramsdale,Chris Basham,John Egan,Jack Robinson,George Baldock,Oliver Norwood,John Fleck,Enda Stevens,David McGoldrick,Ben Osborn,Daniel Jebbison","25,2,5,34,3,7,18,4,11,8,9","Will Norris,Matthew Lowton,James Tarkowski,Jimmy Dunne,Charlie Taylor,Jóhann Gudmundsson,Ashley Westwood,Jack Cork,Dwight McNeil,Josh Brownhill,Chris Wood","C,RL,C,LR,R,CR,CL,L,CR,CL,C","C,R,CR,CL,L,R,CR,CL,L,C,C","233934.0,184274.0,204936.0,199027.0,200855.0,186143.0,189177.0,192546.0,180818.0,210985.0,262227.0","223082.0,199633.0,202695.0,235156.0,204760.0,191076.0,189280.0,169706.0,243282.0,220659.0,192123.0"
8,https://www.premierleague.com/match/59274,4-2-3-1,West Ham United,3,0,Southampton,4-4-2,"1,5,15,21,3,28,41,20,11,18,30","Lukasz Fabianski,Vladimir Coufal,Craig Dawson,Angelo Ogbonna,Aaron Cresswell,Tomas Soucek,Declan Rice,Jarrod Bowen,Jesse Lingard,Pablo Fornals,Michail Antonio","1,2,35,4,22,17,8,27,11,9,19","Alex McCarthy,Kyle Walker-Peters,Jan Bednarek,Jannik Vestergaard,Mohammed Salisu,Stuart Armstrong,James Ward-Prowse,Ibrahima Diallo,Nathan Redmond,Danny Ings,Takumi Minamino","C,R,CR,CL,L,CR,CL,RL,C,LR,C","C,R,CR,CL,L,R,CR,CL,L,CR,CL","164835.0,244470.0,194806.0,183855.0,189615.0,236792.0,234378.0,224371.0,207494.0,226456.0,190717.0","189324.0,227927.0,220570.0,202849.0,244915.0,202282.0,205569.0,239452.0,198719.0,195859.0,226627.0"
9,https://www.premierleague.com/match/59275,3-5-2,Wolverhampton Wanderers,1,2,Manchester United,4-2-3-1,"11,27,16,15,22,32,8,28,3,37,17","Rui Patrício,Romain Saïss,Conor Coady,Willy Boly,Nélson Semedo,Leander Dendoncker,Rúben Neves,João Moutinho,Rayan Aït-Nouri,Adama Traoré,Fábio Silva","26,33,3,38,27,34,31,56,8,21,19","Dean Henderson,Brandon Williams,Eric Bailly,Axel Tuanzebe,Alex Telles,Donny van de Beek,Nemanja Matic,Anthony Elanga,Juan Mata,Daniel James,Amad","C,RL,C,LR,R,CR,C,CL,L,CR,CL","C,R,CR,CL,L,CR,CL,RL,C,LR,C","178005.0,208295.0,202048.0,202750.0,227928.0,212501.0,224293.0,162347.0,242641.0,213956.0,252037.0","233306.0,243414.0,225508.0,231485.0,212462.0,221363.0,191202.0,255348.0,178088.0,232104.0,254088.0"
