match_url,home_prob_softmax
https://www.premierleague.com/match/12301,0.5042211497118603
https://www.premierleague.com/match/12469,0.5184703414850816
https://www.premierleague.com/match/12494,0.5072532411498265
https://www.premierleague.com/match/12466,0.5360908730455634
https://www.premierleague.com/match/12257,0.5426560598808213
https://www.premierleague.com/match/12126,0.4985412541388517
https://www.premierleague.com/match/12207,0.4998587500037575
https://www.premierleague.com/match/12123,0.504244898009599
https://www.premierleague.com/match/12487,0.5061596883590593
https://www.premierleague.com/match/12421,0.4952626417655836
https://www.premierleague.com/match/12162,0.5021187373183792
https://www.premierleague.com/match/12459,0.4937365776534323
https://www.premierleague.com/match/12192,0.499351250364058
https://www.premierleague.com/match/12176,0.500102499998564
https://www.premierleague.com/match/12237,0.5007087495253018
https://www.premierleague.com/match/12132,0.4908022876870348
https://www.premierleague.com/match/12347,0.4976000184318301
https://www.premierleague.com/match/12486,0.5065158811052741
https://www.premierleague.com/match/12470,0.5006674996034552
https://www.premierleague.com/match/12285,0.5258481864509911
https://www.premierleague.com/match/12319,0.4971137820578791
https://www.premierleague.com/match/12381,0.499351250364058
https://www.premierleague.com/match/12401,0.4958775934133442
https://www.premierleague.com/match/12140,0.5025712273344084
https://www.premierleague.com/match/12228,0.4938415614512704
https://www.premierleague.com/match/12340,0.5013712465621466
https://www.premierleague.com/match/12490,0.4997800000141973
https://www.premierleague.com/match/12200,0.5038599233185532
https://www.premierleague.com/match/12333,0.4935653552676123
https://www.premierleague.com/match/12188,0.5020537384500917
https://www.premierleague.com/match/12399,0.5042223996227434
https://www.premierleague.com/match/12364,0.5010562484287758
https://www.premierleague.com/match/12348,0.5081730219581143
https://www.premierleague.com/match/12489,0.5035211917869035
https://www.premierleague.com/match/12416,0.5032862026812754
https://www.premierleague.com/match/12371,0.4974250227649042
https://www.premierleague.com/match/12320,0.5019724897673747
https://www.premierleague.com/match/12279,0.4899501037197548
https://www.premierleague.com/match/12216,0.4917544975856885
https://www.premierleague.com/match/12157,0.4983687557875995
https://www.premierleague.com/match/12287,0.5103260315801691
https://www.premierleague.com/match/12474,0.5013424967738811
https://www.premierleague.com/match/12465,0.4974775214006931
https://www.premierleague.com/match/12244,0.4995612501126133
https://www.premierleague.com/match/12120,0.4983200063221474
https://www.premierleague.com/match/12250,0.4967162972108154
https://www.premierleague.com/match/12305,0.510542187403691
https://www.premierleague.com/match/12321,0.506969548556593
https://www.premierleague.com/match/12208,0.498736252691046
https://www.premierleague.com/match/12455,0.4916820174761205
https://www.premierleague.com/match/12346,0.5060284578571198
https://www.premierleague.com/match/12163,0.4945239689614684
https://www.premierleague.com/match/12310,0.4918194800476732
https://www.premierleague.com/match/12374,0.4988487520344486
https://www.premierleague.com/match/12230,0.4978362635069324
https://www.premierleague.com/match/12447,0.5351817649595689
https://www.premierleague.com/match/12484,0.4973575246024791
https://www.premierleague.com/match/12478,0.5027537221575789
https://www.premierleague.com/match/12444,0.5060934483058886
https://www.premierleague.com/match/12127,0.504401136328029
https://www.premierleague.com/match/12186,0.501653743969596
https://www.premierleague.com/match/12442,0.4966400505764944
https://www.premierleague.com/match/12148,0.5014837456446867
https://www.premierleague.com/match/12292,0.496213822369677
https://www.premierleague.com/match/12493,0.5048310996508241
https://www.premierleague.com/match/12393,0.5036899330102474
https://www.premierleague.com/match/12180,0.5068745667645342
https://www.premierleague.com/match/12311,0.4971175319330875
https://www.premierleague.com/match/12394,0.5378760504619363
https://www.premierleague.com/match/12198,0.504676113662067
https://www.premierleague.com/match/12382,0.5033312007106938
https://www.premierleague.com/match/12485,0.5075494262271637
https://www.premierleague.com/match/12210,0.4554249069994476
https://www.premierleague.com/match/12229,0.4994950001717168
https://www.premierleague.com/match/12204,0.5019474901515361
https://www.premierleague.com/match/12246,0.4982037577274613
https://www.premierleague.com/match/12168,0.5462437140333445
https://www.premierleague.com/match/12461,0.5098637201402327
https://www.premierleague.com/match/12238,0.4950976570995146
https://www.premierleague.com/match/12130,0.4947414438952169
