match_url,result,B365H,B365A,B365D
https://www.premierleague.com/match/38442,1,2.5,3.4,3.0
https://www.premierleague.com/match/38476,0,1.64,6.0,3.9
https://www.premierleague.com/match/38452,2,2.45,3.0,3.5
https://www.premierleague.com/match/38525,0,1.18,17.0,8.0
https://www.premierleague.com/match/38640,1,11.0,1.3,6.0
https://www.premierleague.com/match/38480,1,6.5,1.57,4.2
https://www.premierleague.com/match/38686,2,2.2,3.5,3.5
https://www.premierleague.com/match/38532,0,1.2,17.0,7.5
https://www.premierleague.com/match/38635,0,1.28,13.0,6.0
https://www.premierleague.com/match/38325,0,1.1,26.0,13.0
https://www.premierleague.com/match/38561,1,5.75,1.6,4.4
https://www.premierleague.com/match/38473,0,1.22,13.0,7.5
https://www.premierleague.com/match/38684,1,1.28,11.0,6.5
https://www.premierleague.com/match/38486,1,2.37,3.1,3.5
https://www.premierleague.com/match/38326,0,1.28,12.0,6.0
https://www.premierleague.com/match/38451,2,3.0,2.45,3.5
https://www.premierleague.com/match/38501,0,2.0,3.75,3.4
https://www.premierleague.com/match/38347,1,2.6,2.87,3.4
https://www.premierleague.com/match/38361,1,23.0,1.16,8.0
https://www.premierleague.com/match/38553,1,2.37,3.25,3.4
https://www.premierleague.com/match/38667,1,2.62,2.9,3.3
https://www.premierleague.com/match/38441,0,1.61,6.5,3.9
https://www.premierleague.com/match/38479,0,1.9,4.33,3.7
https://www.premierleague.com/match/38617,0,2.9,2.55,3.5
https://www.premierleague.com/match/38591,2,6.0,1.61,4.2
https://www.premierleague.com/match/38484,1,1.14,21.0,10.0
https://www.premierleague.com/match/38459,1,5.75,1.6,4.5
https://www.premierleague.com/match/38379,2,2.14,4.2,3.1
https://www.premierleague.com/match/38554,1,3.6,2.15,3.5
https://www.premierleague.com/match/38587,0,1.9,4.33,3.7
https://www.premierleague.com/match/38505,1,10.0,1.3,5.25
https://www.premierleague.com/match/38348,0,2.45,3.0,3.5
https://www.premierleague.com/match/38322,1,7.0,1.44,5.0
https://www.premierleague.com/match/38455,0,5.0,1.8,3.75
https://www.premierleague.com/match/38593,0,1.45,8.5,4.5
https://www.premierleague.com/match/38327,1,2.1,3.7,3.6
https://www.premierleague.com/match/38625,0,1.61,6.0,4.2
https://www.premierleague.com/match/38637,0,4.0,2.0,3.6
https://www.premierleague.com/match/38678,1,19.0,1.16,8.5
https://www.premierleague.com/match/38639,0,1.9,4.5,3.6
https://www.premierleague.com/match/38466,1,2.9,2.7,3.2
https://www.premierleague.com/match/38627,1,2.55,2.9,3.5
https://www.premierleague.com/match/38447,2,4.33,1.95,3.6
https://www.premierleague.com/match/38365,0,1.2,17.0,7.5
https://www.premierleague.com/match/38552,0,2.05,4.0,3.5
https://www.premierleague.com/match/38506,1,1.33,8.5,5.0
https://www.premierleague.com/match/38339,1,6.0,1.7,3.75
https://www.premierleague.com/match/38644,0,1.4,8.5,5.25
https://www.premierleague.com/match/38643,0,1.66,5.25,4.2
https://www.premierleague.com/match/38400,2,4.75,1.75,4.1
https://www.premierleague.com/match/38464,1,3.8,2.0,3.75
https://www.premierleague.com/match/38313,0,1.57,7.5,3.9
https://www.premierleague.com/match/38437,1,1.5,8.0,4.33
https://www.premierleague.com/match/38615,2,2.25,3.4,3.5
https://www.premierleague.com/match/38478,0,1.25,15.0,6.5
https://www.premierleague.com/match/38450,1,14.0,1.28,5.75
https://www.premierleague.com/match/38645,0,2.6,3.0,3.25
https://www.premierleague.com/match/38372,0,1.75,4.75,4.2
https://www.premierleague.com/match/38632,0,1.06,34.0,17.0
https://www.premierleague.com/match/38653,1,4.4,1.85,3.9
https://www.premierleague.com/match/38560,1,5.5,1.61,4.4
https://www.premierleague.com/match/38360,0,3.0,2.5,3.4
https://www.premierleague.com/match/38318,0,5.5,1.75,3.6
https://www.premierleague.com/match/38317,2,2.37,3.3,3.3
https://www.premierleague.com/match/38338,2,2.3,3.4,3.4
https://www.premierleague.com/match/38605,0,1.16,19.0,9.0
https://www.premierleague.com/match/38656,2,3.3,2.3,3.5
https://www.premierleague.com/match/38448,0,1.66,6.0,3.8
https://www.premierleague.com/match/38630,0,3.0,2.35,3.75
https://www.premierleague.com/match/38636,0,1.72,5.0,4.0
https://www.premierleague.com/match/38362,2,2.14,3.75,3.4
https://www.premierleague.com/match/38412,0,1.61,6.5,4.0
https://www.premierleague.com/match/38540,0,2.37,3.3,3.3
https://www.premierleague.com/match/38608,2,2.05,3.8,3.6
https://www.premierleague.com/match/38316,0,2.37,3.4,3.2
https://www.premierleague.com/match/38577,0,1.95,4.0,3.8
https://www.premierleague.com/match/38490,2,1.66,5.75,4.0
https://www.premierleague.com/match/38443,0,2.25,3.6,3.3
https://www.premierleague.com/match/38342,1,2.0,4.2,3.5
https://www.premierleague.com/match/38558,1,2.05,4.2,3.3
https://www.premierleague.com/match/38534,0,1.95,4.5,3.4
https://www.premierleague.com/match/38470,1,2.9,2.5,3.6
https://www.premierleague.com/match/38573,1,10.0,1.3,6.25
https://www.premierleague.com/match/38488,2,5.25,1.72,3.9
https://www.premierleague.com/match/38433,2,1.4,8.0,5.25
https://www.premierleague.com/match/38648,1,1.53,6.5,4.6
https://www.premierleague.com/match/38508,0,1.33,9.5,5.75
https://www.premierleague.com/match/38499,0,3.3,2.25,3.2
https://www.premierleague.com/match/38469,0,2.62,3.0,3.2
https://www.premierleague.com/match/38664,2,2.7,2.7,3.5
https://www.premierleague.com/match/38633,1,2.6,3.0,3.25
https://www.premierleague.com/match/38382,1,2.2,3.6,3.4
https://www.premierleague.com/match/38355,1,3.0,2.4,3.6
https://www.premierleague.com/match/38489,1,4.33,1.95,3.5
https://www.premierleague.com/match/38571,1,3.1,2.45,3.4
https://www.premierleague.com/match/38324,0,2.04,3.9,3.5
https://www.premierleague.com/match/38468,1,7.5,1.5,4.5
https://www.premierleague.com/match/38428,1,3.5,1.95,3.75
https://www.premierleague.com/match/38462,0,4.0,1.95,3.8
https://www.premierleague.com/match/38575,2,3.1,2.37,3.5
https://www.premierleague.com/match/38353,1,4.2,1.9,3.8
https://www.premierleague.com/match/38369,0,2.25,3.4,3.5
https://www.premierleague.com/match/38529,0,2.37,3.0,3.7
https://www.premierleague.com/match/38620,0,3.2,2.45,3.25
https://www.premierleague.com/match/38654,0,1.3,11.0,6.0
https://www.premierleague.com/match/38471,1,2.6,3.1,3.1
https://www.premierleague.com/match/38623,1,21.0,1.12,11.0
https://www.premierleague.com/match/38383,2,2.54,2.8,3.6
https://www.premierleague.com/match/38600,2,1.55,7.0,4.2
https://www.premierleague.com/match/38523,0,1.75,4.8,4.0
https://www.premierleague.com/match/38421,1,4.5,1.85,3.75
https://www.premierleague.com/match/38642,1,1.66,5.75,4.0
https://www.premierleague.com/match/38415,0,2.75,2.8,3.25
https://www.premierleague.com/match/38431,0,1.4,9.0,5.0
https://www.premierleague.com/match/38314,1,3.9,2.04,3.5
https://www.premierleague.com/match/38398,0,3.2,2.5,3.2
https://www.premierleague.com/match/38503,0,1.5,5.75,4.5
https://www.premierleague.com/match/38601,1,1.83,5.0,3.6
https://www.premierleague.com/match/38679,1,3.25,2.2,3.8
https://www.premierleague.com/match/38357,0,1.75,5.75,3.6
https://www.premierleague.com/match/38424,0,1.11,26.0,11.0
https://www.premierleague.com/match/38603,0,1.57,6.0,4.5
https://www.premierleague.com/match/38578,0,1.44,7.5,5.0
https://www.premierleague.com/match/38514,0,2.04,3.6,3.8
https://www.premierleague.com/match/38528,0,3.1,2.37,3.6
https://www.premierleague.com/match/38402,2,2.1,3.8,3.5
https://www.premierleague.com/match/38539,0,5.25,1.66,4.2
https://www.premierleague.com/match/38517,1,2.0,4.33,3.4
https://www.premierleague.com/match/38662,0,2.75,2.6,3.6
https://www.premierleague.com/match/38543,0,2.1,3.75,3.5
https://www.premierleague.com/match/38370,1,2.62,3.2,3.0
https://www.premierleague.com/match/38513,1,2.14,4.2,3.1
https://www.premierleague.com/match/38330,0,2.0,4.33,3.4
https://www.premierleague.com/match/38329,2,2.62,2.75,3.6
https://www.premierleague.com/match/38622,0,1.45,9.0,4.4
https://www.premierleague.com/match/38676,0,2.3,3.1,3.75
https://www.premierleague.com/match/38673,2,11.0,1.3,6.0
https://www.premierleague.com/match/38546,2,2.4,3.2,3.4
https://www.premierleague.com/match/38356,1,4.33,1.95,3.6
https://www.premierleague.com/match/38308,1,4.0,1.95,3.8
https://www.premierleague.com/match/38392,0,1.85,4.75,3.6
https://www.premierleague.com/match/38358,0,1.44,7.5,5.0
https://www.premierleague.com/match/38414,0,1.11,29.0,11.0
https://www.premierleague.com/match/38611,0,4.0,1.95,3.8
https://www.premierleague.com/match/38349,0,1.18,19.0,8.0
https://www.premierleague.com/match/38493,0,1.16,19.0,8.5
https://www.premierleague.com/match/38626,0,1.44,8.0,4.75
https://www.premierleague.com/match/38511,2,1.28,11.0,6.5
https://www.premierleague.com/match/38445,0,1.11,26.0,11.0
https://www.premierleague.com/match/38487,1,7.0,1.57,4.0
https://www.premierleague.com/match/38311,1,6.5,1.61,4.0
https://www.premierleague.com/match/38375,1,2.6,3.0,3.3
https://www.premierleague.com/match/38384,0,1.44,9.0,4.5
https://www.premierleague.com/match/38492,0,9.5,1.36,5.25
https://www.premierleague.com/match/38549,2,2.55,2.87,3.5
https://www.premierleague.com/match/38652,0,3.25,2.3,3.5
https://www.premierleague.com/match/38570,0,5.75,1.7,3.8
https://www.premierleague.com/match/38427,2,2.5,3.1,3.3
https://www.premierleague.com/match/38332,0,1.16,19.0,8.5
https://www.premierleague.com/match/38594,2,2.05,3.75,3.7
https://www.premierleague.com/match/38446,1,2.5,3.1,3.3
https://www.premierleague.com/match/38614,0,1.45,7.5,5.0
https://www.premierleague.com/match/38378,0,2.7,2.87,3.3
https://www.premierleague.com/match/38354,2,2.1,3.9,3.4
https://www.premierleague.com/match/38449,0,3.0,2.7,3.1
https://www.premierleague.com/match/38309,0,1.9,4.5,3.6
https://www.premierleague.com/match/38659,1,23.0,1.14,9.0
https://www.premierleague.com/match/38602,1,3.4,2.35,3.3
https://www.premierleague.com/match/38680,0,1.9,3.8,4.2
https://www.premierleague.com/match/38364,0,1.61,6.5,4.0
https://www.premierleague.com/match/38423,2,1.5,8.0,4.33
https://www.premierleague.com/match/38512,1,2.0,4.2,3.5
https://www.premierleague.com/match/38320,2,3.25,2.54,3.1
https://www.premierleague.com/match/38340,1,6.5,1.57,4.33
https://www.premierleague.com/match/38607,0,4.5,1.85,3.8
https://www.premierleague.com/match/38371,2,2.8,2.54,3.6
https://www.premierleague.com/match/38671,0,1.4,8.0,5.25
https://www.premierleague.com/match/38555,0,1.33,9.0,6.0
https://www.premierleague.com/match/38520,2,2.25,3.6,3.25
https://www.premierleague.com/match/38494,0,1.25,15.0,6.5
https://www.premierleague.com/match/38438,0,2.62,2.75,3.6
https://www.premierleague.com/match/38410,1,3.8,2.14,3.4
https://www.premierleague.com/match/38682,2,2.4,2.9,3.75
https://www.premierleague.com/match/38418,2,1.66,5.25,4.2
https://www.premierleague.com/match/38381,1,5.25,1.66,4.33
https://www.premierleague.com/match/38597,0,1.5,8.0,4.33
https://www.premierleague.com/match/38588,1,13.0,1.22,7.5
https://www.premierleague.com/match/38399,1,11.0,1.36,5.0
https://www.premierleague.com/match/38624,0,1.85,4.5,3.8
https://www.premierleague.com/match/38556,0,1.44,9.0,4.5
https://www.premierleague.com/match/38374,0,1.1,34.0,12.0
https://www.premierleague.com/match/38321,0,1.8,4.5,4.0
https://www.premierleague.com/match/38613,1,7.5,1.44,5.0
https://www.premierleague.com/match/38596,0,2.15,3.6,3.5
https://www.premierleague.com/match/38526,1,2.05,3.75,3.7
https://www.premierleague.com/match/38396,1,4.1,1.9,3.9
https://www.premierleague.com/match/38576,0,1.83,5.25,3.5
https://www.premierleague.com/match/38647,1,3.2,2.25,3.75
https://www.premierleague.com/match/38658,2,2.3,3.6,3.2
https://www.premierleague.com/match/38536,2,1.65,5.75,4.0
https://www.premierleague.com/match/38343,2,1.53,7.5,4.2
https://www.premierleague.com/match/38328,0,1.36,9.0,5.5
https://www.premierleague.com/match/38439,0,3.8,2.2,3.25
https://www.premierleague.com/match/38416,0,1.75,5.25,3.75
https://www.premierleague.com/match/38562,0,1.22,14.0,7.5
https://www.premierleague.com/match/38568,0,1.5,7.0,4.75
https://www.premierleague.com/match/38336,0,2.6,3.0,3.25
https://www.premierleague.com/match/38472,0,1.57,6.0,4.5
https://www.premierleague.com/match/38631,1,5.0,1.72,4.0
https://www.premierleague.com/match/38646,0,1.22,15.0,7.0
https://www.premierleague.com/match/38618,0,1.36,9.5,5.25
https://www.premierleague.com/match/38491,2,3.25,2.37,3.4
https://www.premierleague.com/match/38467,0,2.3,3.4,3.4
https://www.premierleague.com/match/38663,0,1.07,41.0,15.0
https://www.premierleague.com/match/38598,0,2.4,3.0,3.6
https://www.premierleague.com/match/38404,0,1.72,5.25,3.9
https://www.premierleague.com/match/38531,1,21.0,1.16,8.5
https://www.premierleague.com/match/38502,1,1.55,6.0,4.0
https://www.premierleague.com/match/38669,0,4.0,1.9,4.0
https://www.premierleague.com/match/38510,1,7.5,1.5,4.5
https://www.premierleague.com/match/38463,2,1.8,5.0,3.75
https://www.premierleague.com/match/38440,0,1.18,17.0,8.0
https://www.premierleague.com/match/38582,0,1.9,4.6,3.5
https://www.premierleague.com/match/38497,1,5.25,1.75,3.8
https://www.premierleague.com/match/38557,2,8.0,1.4,5.25
https://www.premierleague.com/match/38621,1,9.0,1.44,4.5
https://www.premierleague.com/match/38315,2,1.85,5.0,3.5
https://www.premierleague.com/match/38350,1,2.0,3.9,3.75
https://www.premierleague.com/match/38496,0,1.36,9.0,5.5
https://www.premierleague.com/match/38675,1,9.5,1.36,5.25
https://www.premierleague.com/match/38672,0,1.66,5.75,4.0
https://www.premierleague.com/match/38319,1,2.45,3.4,3.1
https://www.premierleague.com/match/38426,0,2.9,2.6,3.4
https://www.premierleague.com/match/38606,0,2.8,2.8,3.25
https://www.premierleague.com/match/38335,1,2.45,3.25,3.2
https://www.premierleague.com/match/38592,1,6.5,1.53,4.5
https://www.premierleague.com/match/38516,2,1.95,4.0,3.75
https://www.premierleague.com/match/38677,0,1.53,7.5,4.2
https://www.premierleague.com/match/38524,1,1.95,4.33,3.5
https://www.premierleague.com/match/38457,0,1.36,9.5,5.25
https://www.premierleague.com/match/38390,0,2.5,2.95,3.5
https://www.premierleague.com/match/38566,0,2.35,3.2,3.5
https://www.premierleague.com/match/38395,1,2.2,3.8,3.25
https://www.premierleague.com/match/38619,1,2.55,3.1,3.2
https://www.premierleague.com/match/38586,0,2.15,3.9,3.3
https://www.premierleague.com/match/38668,2,1.4,9.0,5.0
https://www.premierleague.com/match/38380,1,3.0,2.62,3.2
https://www.premierleague.com/match/38541,1,4.0,2.1,3.3
https://www.premierleague.com/match/38408,2,3.9,1.95,3.9
https://www.premierleague.com/match/38500,1,4.75,1.66,4.0
https://www.premierleague.com/match/38420,2,1.4,8.5,5.25
https://www.premierleague.com/match/38385,1,6.0,1.61,4.1
https://www.premierleague.com/match/38495,1,2.3,3.3,3.5
https://www.premierleague.com/match/38681,1,2.5,2.9,3.6
https://www.premierleague.com/match/38422,2,3.4,2.35,3.25
https://www.premierleague.com/match/38612,1,12.0,1.25,7.0
https://www.premierleague.com/match/38569,2,2.87,2.62,3.4
https://www.premierleague.com/match/38323,0,1.9,4.75,3.5
https://www.premierleague.com/match/38359,1,5.0,1.75,4.0
https://www.premierleague.com/match/38346,0,5.5,1.64,4.2
https://www.premierleague.com/match/38393,1,11.0,1.33,5.5
https://www.premierleague.com/match/38655,0,2.55,3.1,3.2
https://www.premierleague.com/match/38432,0,2.62,2.8,3.5
https://www.premierleague.com/match/38333,1,2.62,2.9,3.3
https://www.premierleague.com/match/38685,2,1.44,8.5,4.75
https://www.premierleague.com/match/38609,1,2.0,4.5,3.3
https://www.premierleague.com/match/38453,1,11.0,1.3,6.0
https://www.premierleague.com/match/38629,0,1.33,9.5,5.75
https://www.premierleague.com/match/38419,0,2.6,3.1,3.1
https://www.premierleague.com/match/38504,0,1.33,10.0,4.75
https://www.premierleague.com/match/38436,1,13.0,1.25,6.5
https://www.premierleague.com/match/38394,0,1.08,34.0,13.0
https://www.premierleague.com/match/38518,1,11.0,1.3,6.0
https://www.premierleague.com/match/38527,0,3.5,2.05,4.0
https://www.premierleague.com/match/38610,1,3.1,2.45,3.4
https://www.premierleague.com/match/38337,2,11.0,1.28,6.5
https://www.premierleague.com/match/38547,0,1.66,5.75,4.0
https://www.premierleague.com/match/38563,0,1.5,7.0,4.75
https://www.premierleague.com/match/38351,1,3.3,2.5,3.1
https://www.premierleague.com/match/38401,1,2.9,2.4,3.75
https://www.premierleague.com/match/38458,0,1.28,12.0,6.0
https://www.premierleague.com/match/38515,1,6.0,1.61,4.2
https://www.premierleague.com/match/38687,1,2.25,3.2,3.75
https://www.premierleague.com/match/38411,0,1.25,13.0,6.75
https://www.premierleague.com/match/38389,2,2.04,3.75,3.7
https://www.premierleague.com/match/38545,0,19.0,1.18,8.0
https://www.premierleague.com/match/38595,0,2.55,3.0,3.3
https://www.premierleague.com/match/38474,0,4.1,1.9,3.9
https://www.premierleague.com/match/38521,0,1.22,15.0,7.0
https://www.premierleague.com/match/38482,1,3.25,2.3,3.5
https://www.premierleague.com/match/38345,0,1.11,26.0,11.0
https://www.premierleague.com/match/38542,2,1.28,12.0,6.0
https://www.premierleague.com/match/38535,0,2.75,2.7,3.4
https://www.premierleague.com/match/38407,0,1.75,5.25,3.75
https://www.premierleague.com/match/38373,1,8.5,1.44,4.5
https://www.premierleague.com/match/38599,0,3.6,2.15,3.5
https://www.premierleague.com/match/38580,1,3.25,2.3,3.5
https://www.premierleague.com/match/38341,0,1.3,11.0,6.0
https://www.premierleague.com/match/38366,2,1.57,6.5,4.33
https://www.premierleague.com/match/38641,0,5.0,1.75,4.0
https://www.premierleague.com/match/38604,0,1.16,21.0,8.5
https://www.premierleague.com/match/38386,0,1.22,15.0,7.0
https://www.premierleague.com/match/38670,1,2.6,2.7,3.75
https://www.premierleague.com/match/38406,1,4.75,1.75,4.1
https://www.premierleague.com/match/38551,0,1.2,19.0,7.5
https://www.premierleague.com/match/38483,1,3.1,2.6,3.1
https://www.premierleague.com/match/38376,0,4.5,1.85,3.8
https://www.premierleague.com/match/38585,0,1.16,19.0,9.0
https://www.premierleague.com/match/38461,0,2.9,2.7,3.25
https://www.premierleague.com/match/38498,0,3.25,2.14,3.4
https://www.premierleague.com/match/38567,2,1.7,5.75,3.75
https://www.premierleague.com/match/38429,2,2.9,2.6,3.4
https://www.premierleague.com/match/38403,0,1.11,26.0,11.0
https://www.premierleague.com/match/38583,0,2.3,3.25,3.5
https://www.premierleague.com/match/38572,0,1.25,15.0,6.5
https://www.premierleague.com/match/38589,0,1.85,5.25,3.4
https://www.premierleague.com/match/38312,0,1.25,14.0,6.5
https://www.premierleague.com/match/38537,0,2.37,3.4,3.2
https://www.premierleague.com/match/38413,0,2.3,3.3,3.5
https://www.premierleague.com/match/38465,0,1.33,10.0,5.75
https://www.premierleague.com/match/38522,1,2.25,3.5,3.4
https://www.premierleague.com/match/38444,0,1.4,9.0,5.0
https://www.premierleague.com/match/38574,1,2.25,3.5,3.4
https://www.premierleague.com/match/38564,1,1.75,5.0,3.9
https://www.premierleague.com/match/38388,0,1.53,6.5,4.5
https://www.premierleague.com/match/38435,1,6.5,1.55,4.33
https://www.premierleague.com/match/38481,1,1.33,11.0,5.5
https://www.premierleague.com/match/38454,0,1.66,5.75,4.0
https://www.premierleague.com/match/38434,0,2.8,2.6,3.5
https://www.premierleague.com/match/38377,0,1.8,5.25,3.6
https://www.premierleague.com/match/38660,2,2.62,2.8,3.5
https://www.premierleague.com/match/38367,2,6.0,1.57,4.5
https://www.premierleague.com/match/38430,1,2.9,2.75,3.2
https://www.premierleague.com/match/38638,1,2.3,3.4,3.4
https://www.premierleague.com/match/38363,2,2.54,2.9,3.5
https://www.premierleague.com/match/38651,2,1.25,15.0,6.25
https://www.premierleague.com/match/38565,0,1.7,5.5,3.9
https://www.premierleague.com/match/38331,2,2.37,3.7,3.0
https://www.premierleague.com/match/38409,1,3.6,2.1,3.7
