match_url,result,B365H,B365A,B365D
https://www.premierleague.com/match/12279,1,2.7,2.8,3.4
https://www.premierleague.com/match/12216,2,3.8,2.1,3.5
https://www.premierleague.com/match/12157,0,4.0,2.0,3.6
https://www.premierleague.com/match/12287,2,1.44,7.5,4.5
https://www.premierleague.com/match/12474,0,1.91,4.0,4.0
https://www.premierleague.com/match/12465,0,1.7,5.75,3.8
https://www.premierleague.com/match/12244,1,1.57,7.0,4.0
https://www.premierleague.com/match/12120,1,2.55,3.0,3.3
https://www.premierleague.com/match/12250,0,3.2,2.45,3.3
https://www.premierleague.com/match/12305,0,1.29,11.0,6.5
https://www.premierleague.com/match/12321,0,1.95,4.33,3.5
https://www.premierleague.com/match/12208,1,2.0,4.2,3.5
https://www.premierleague.com/match/12455,1,3.1,2.4,3.5
https://www.premierleague.com/match/12346,1,2.45,3.2,3.3
https://www.premierleague.com/match/12163,1,4.33,1.95,3.6
https://www.premierleague.com/match/12310,1,5.0,1.75,4.0
https://www.premierleague.com/match/12374,1,2.1,3.6,3.75
https://www.premierleague.com/match/12230,1,4.75,1.8,3.8
https://www.premierleague.com/match/12447,2,1.95,4.2,3.6
https://www.premierleague.com/match/12484,0,1.75,5.0,4.0
https://www.premierleague.com/match/12478,0,1.5,7.5,4.5
https://www.premierleague.com/match/12444,1,2.4,3.4,3.2
https://www.premierleague.com/match/12127,1,2.5,3.1,3.3
https://www.premierleague.com/match/12186,2,2.1,3.8,3.5
https://www.premierleague.com/match/12442,0,2.3,3.4,3.4
https://www.premierleague.com/match/12148,1,1.36,9.0,5.5
https://www.premierleague.com/match/12292,0,3.25,2.3,3.2
https://www.premierleague.com/match/12493,2,2.4,3.0,3.6
https://www.premierleague.com/match/12393,2,1.5,7.5,4.5
https://www.premierleague.com/match/12180,0,2.55,3.0,3.3
https://www.premierleague.com/match/12311,0,2.8,2.8,3.2
https://www.premierleague.com/match/12394,1,1.73,5.0,4.0
https://www.premierleague.com/match/12198,0,1.33,10.0,5.75
https://www.premierleague.com/match/12382,0,1.4,9.0,4.2
https://www.premierleague.com/match/12485,0,1.17,17.0,9.0
https://www.premierleague.com/match/12210,0,4.0,1.95,3.8
https://www.premierleague.com/match/12229,0,3.8,2.05,3.6
https://www.premierleague.com/match/12204,1,2.05,4.2,3.4
https://www.premierleague.com/match/12246,2,2.9,2.5,3.6
https://www.premierleague.com/match/12168,1,1.29,11.0,6.5
https://www.premierleague.com/match/12461,0,1.29,11.0,6.5
https://www.premierleague.com/match/12238,1,2.88,2.5,3.6
https://www.premierleague.com/match/12130,2,2.3,3.4,3.4
https://www.premierleague.com/match/12482,2,2.0,3.8,3.8
https://www.premierleague.com/match/12283,0,4.2,1.95,3.6
https://www.premierleague.com/match/12115,1,2.0,4.0,3.6
https://www.premierleague.com/match/12260,1,2.7,2.75,3.4
https://www.premierleague.com/match/12277,1,1.45,8.5,4.5
https://www.premierleague.com/match/12218,2,2.4,3.2,3.4
https://www.premierleague.com/match/12171,2,2.3,3.4,3.4
https://www.premierleague.com/match/12240,2,1.91,4.5,3.6
https://www.premierleague.com/match/12142,2,2.8,2.75,3.3
https://www.premierleague.com/match/12173,1,3.1,2.5,3.3
https://www.premierleague.com/match/12380,0,1.8,4.5,3.5
https://www.premierleague.com/match/12193,2,2.7,2.8,3.4
https://www.premierleague.com/match/12392,0,4.0,2.0,3.6
https://www.premierleague.com/match/12209,1,2.1,4.0,3.3
https://www.premierleague.com/match/12335,1,3.6,2.15,3.5
https://www.premierleague.com/match/12330,0,1.73,5.5,3.75
https://www.premierleague.com/match/12213,2,2.6,2.8,3.5
https://www.premierleague.com/match/12273,1,1.36,9.0,5.5
https://www.premierleague.com/match/12165,1,2.3,3.5,3.25
https://www.premierleague.com/match/12159,0,2.4,3.2,3.4
https://www.premierleague.com/match/12472,2,1.95,4.2,3.6
https://www.premierleague.com/match/12118,0,1.95,4.33,3.5
https://www.premierleague.com/match/12400,1,3.0,2.55,3.4
https://www.premierleague.com/match/12296,2,2.1,4.0,3.4
https://www.premierleague.com/match/12378,2,2.38,3.0,3.25
https://www.premierleague.com/match/12410,1,2.7,2.7,3.5
https://www.premierleague.com/match/12261,0,2.15,3.6,3.5
https://www.premierleague.com/match/12361,2,2.25,3.6,3.3
https://www.premierleague.com/match/12234,1,1.67,6.0,3.8
https://www.premierleague.com/match/12369,2,2.38,3.25,3.4
https://www.premierleague.com/match/12359,0,1.73,5.5,3.8
https://www.premierleague.com/match/12360,1,2.7,2.8,3.4
https://www.premierleague.com/match/12358,0,2.15,3.8,3.4
https://www.premierleague.com/match/12449,2,6.0,1.57,4.5
https://www.premierleague.com/match/12135,0,1.85,4.75,3.6
https://www.premierleague.com/match/12366,0,1.44,8.0,4.75
https://www.premierleague.com/match/12267,0,1.3,11.0,6.0
https://www.premierleague.com/match/12235,0,1.4,9.0,5.0
https://www.premierleague.com/match/12375,0,1.5,6.0,4.33
https://www.premierleague.com/match/12454,1,7.5,1.53,4.2
https://www.premierleague.com/match/12282,2,2.1,3.9,3.4
https://www.premierleague.com/match/12386,1,5.25,1.7,4.0
https://www.premierleague.com/match/12264,2,2.1,3.75,3.6
https://www.premierleague.com/match/12450,0,1.73,5.0,4.0
https://www.premierleague.com/match/12451,0,1.53,7.0,4.33
https://www.premierleague.com/match/12243,0,1.57,6.5,4.2
https://www.premierleague.com/match/12430,0,1.33,9.0,5.0
https://www.premierleague.com/match/12436,1,3.4,2.1,3.4
https://www.premierleague.com/match/12350,1,8.0,1.45,4.75
https://www.premierleague.com/match/12255,0,1.29,13.0,6.0
https://www.premierleague.com/match/12463,0,2.0,4.0,3.6
https://www.premierleague.com/match/12298,2,2.6,3.0,3.3
https://www.premierleague.com/match/12190,1,2.3,3.3,3.5
https://www.premierleague.com/match/12247,0,1.7,5.5,3.9
https://www.premierleague.com/match/12367,1,2.25,3.6,3.3
https://www.premierleague.com/match/12147,1,1.36,11.0,5.0
https://www.premierleague.com/match/12344,1,1.73,5.5,3.8
https://www.premierleague.com/match/12156,1,5.5,1.67,4.2
https://www.premierleague.com/match/12328,0,1.4,8.5,5.25
https://www.premierleague.com/match/12272,2,1.4,10.0,4.75
https://www.premierleague.com/match/12139,2,4.0,2.1,3.4
https://www.premierleague.com/match/12391,0,2.0,4.2,3.5
https://www.premierleague.com/match/12236,0,1.57,6.5,4.2
https://www.premierleague.com/match/12370,0,5.25,1.75,3.75
https://www.premierleague.com/match/12129,2,1.8,5.0,3.75
https://www.premierleague.com/match/12141,1,5.0,1.73,4.0
https://www.premierleague.com/match/12426,0,2.25,3.5,3.4
https://www.premierleague.com/match/12134,0,1.45,8.0,4.75
https://www.premierleague.com/match/12174,0,2.0,4.0,3.6
https://www.premierleague.com/match/12293,0,1.91,4.5,3.4
https://www.premierleague.com/match/12164,0,2.25,3.4,3.5
https://www.premierleague.com/match/12268,2,2.9,2.55,3.5
https://www.premierleague.com/match/12158,0,2.0,4.33,3.4
https://www.premierleague.com/match/12266,0,2.6,3.0,3.3
https://www.premierleague.com/match/12143,1,6.5,1.62,4.0
https://www.premierleague.com/match/12276,1,2.1,3.6,3.75
https://www.premierleague.com/match/12169,1,2.5,3.1,3.3
https://www.premierleague.com/match/12457,0,1.3,11.0,6.0
https://www.premierleague.com/match/12422,0,2.2,3.6,3.4
https://www.premierleague.com/match/12397,2,1.6,6.5,4.0
https://www.premierleague.com/match/12324,1,1.75,5.25,3.8
https://www.premierleague.com/match/12177,0,1.2,16.0,7.5
https://www.premierleague.com/match/12137,2,1.36,10.0,5.25
https://www.premierleague.com/match/12396,1,2.63,2.88,3.4
https://www.premierleague.com/match/12460,2,1.22,15.0,7.0
https://www.premierleague.com/match/12387,2,2.5,3.1,3.3
https://www.premierleague.com/match/12124,1,5.75,1.67,4.0
https://www.premierleague.com/match/12349,1,4.5,1.85,3.75
https://www.premierleague.com/match/12462,0,2.0,3.8,3.8
https://www.premierleague.com/match/12356,2,1.44,8.5,4.75
https://www.premierleague.com/match/12438,2,2.9,2.6,3.4
https://www.premierleague.com/match/12448,1,4.5,1.85,3.75
https://www.premierleague.com/match/12263,0,5.75,1.62,4.33
https://www.premierleague.com/match/12119,0,1.65,6.0,4.0
https://www.premierleague.com/match/12300,1,3.75,2.1,3.5
https://www.premierleague.com/match/12116,2,1.36,11.0,5.0
https://www.premierleague.com/match/12420,1,3.75,2.1,3.6
https://www.premierleague.com/match/12270,2,2.63,2.9,3.3
https://www.premierleague.com/match/12341,2,2.1,4.0,3.3
https://www.premierleague.com/match/12390,0,1.67,6.0,3.8
https://www.premierleague.com/match/12175,1,4.5,1.8,4.0
https://www.premierleague.com/match/12476,0,3.0,2.45,3.5
https://www.premierleague.com/match/12414,1,1.83,4.75,3.75
https://www.premierleague.com/match/12384,0,2.9,2.7,3.25
https://www.premierleague.com/match/12480,1,2.05,3.9,3.6
https://www.premierleague.com/match/12249,0,1.6,6.0,4.33
https://www.premierleague.com/match/12215,1,2.1,3.75,3.5
https://www.premierleague.com/match/12274,0,3.2,2.35,3.5
https://www.premierleague.com/match/12181,0,4.2,1.91,3.8
https://www.premierleague.com/match/12226,0,1.85,4.5,3.8
https://www.premierleague.com/match/12464,2,2.75,2.8,3.3
https://www.premierleague.com/match/12428,1,3.4,2.2,3.2
https://www.premierleague.com/match/12122,2,2.88,2.7,3.3
https://www.premierleague.com/match/12281,1,2.55,3.0,3.3
https://www.premierleague.com/match/12467,2,2.1,3.9,3.4
https://www.premierleague.com/match/12220,0,2.6,2.9,3.4
https://www.premierleague.com/match/12313,1,3.8,2.1,3.5
https://www.premierleague.com/match/12280,1,2.5,3.2,3.2
https://www.premierleague.com/match/12184,1,3.1,2.5,3.3
https://www.premierleague.com/match/12253,2,2.6,2.9,3.4
https://www.premierleague.com/match/12288,0,1.91,3.8,3.8
https://www.premierleague.com/match/12357,1,1.62,6.0,4.2
https://www.premierleague.com/match/12351,2,2.63,3.1,3.1
https://www.premierleague.com/match/12194,2,2.75,2.8,3.25
https://www.premierleague.com/match/12131,1,2.25,3.4,3.5
https://www.premierleague.com/match/12441,0,1.22,17.0,7.0
https://www.premierleague.com/match/12239,1,1.57,7.0,4.0
https://www.premierleague.com/match/12325,2,3.6,2.2,3.4
https://www.premierleague.com/match/12160,0,2.75,2.75,3.4
https://www.premierleague.com/match/12425,2,1.95,4.2,3.6
https://www.premierleague.com/match/12434,2,3.6,2.0,3.5
https://www.premierleague.com/match/12225,1,2.25,3.4,3.5
https://www.premierleague.com/match/12233,2,7.5,1.44,5.0
https://www.premierleague.com/match/12271,1,6.5,1.57,4.2
https://www.premierleague.com/match/12149,0,1.2,15.0,8.0
https://www.premierleague.com/match/12121,1,1.29,12.0,6.0
https://www.premierleague.com/match/12312,0,4.0,2.05,3.5
https://www.premierleague.com/match/12395,0,1.22,15.0,7.0
https://www.premierleague.com/match/12332,1,2.3,3.5,3.25
https://www.premierleague.com/match/12404,2,6.0,1.6,4.2
https://www.premierleague.com/match/12352,0,1.91,4.75,3.5
https://www.premierleague.com/match/12377,0,1.62,5.5,3.75
https://www.premierleague.com/match/12221,1,2.9,2.6,3.4
https://www.premierleague.com/match/12437,0,1.91,4.0,3.5
https://www.premierleague.com/match/12289,0,1.2,13.0,7.0
https://www.premierleague.com/match/12295,0,1.44,8.0,4.75
https://www.premierleague.com/match/12336,0,2.1,3.8,3.5
https://www.premierleague.com/match/12206,1,3.0,2.6,3.3
https://www.premierleague.com/match/12138,2,2.3,3.5,3.3
https://www.premierleague.com/match/12231,2,2.6,2.8,3.5
https://www.premierleague.com/match/12150,1,6.0,1.62,4.2
https://www.premierleague.com/match/12306,2,1.91,4.33,3.75
https://www.premierleague.com/match/12291,0,3.6,2.05,3.5
https://www.premierleague.com/match/12363,1,3.8,2.1,3.5
https://www.premierleague.com/match/12389,0,2.63,2.88,3.4
https://www.premierleague.com/match/12183,1,2.5,3.1,3.3
https://www.premierleague.com/match/12376,1,2.8,2.5,3.25
https://www.premierleague.com/match/12136,2,2.63,2.75,3.6
https://www.premierleague.com/match/12415,2,2.1,3.8,3.5
https://www.premierleague.com/match/12453,0,1.29,13.0,6.0
https://www.premierleague.com/match/12265,0,3.4,2.3,3.4
https://www.premierleague.com/match/12182,2,2.25,3.4,3.5
https://www.premierleague.com/match/12405,1,2.7,2.9,3.2
https://www.premierleague.com/match/12187,1,1.83,4.8,3.7
https://www.premierleague.com/match/12152,2,2.0,4.2,3.5
https://www.premierleague.com/match/12317,2,5.0,1.8,3.7
https://www.premierleague.com/match/12191,2,3.2,2.4,3.4
https://www.premierleague.com/match/12242,0,7.0,1.53,4.33
https://www.premierleague.com/match/12294,0,1.4,8.0,4.75
https://www.premierleague.com/match/12232,2,1.73,5.0,4.0
https://www.premierleague.com/match/12223,0,1.55,6.5,4.33
https://www.premierleague.com/match/12492,2,2.05,3.7,3.75
https://www.premierleague.com/match/12202,0,2.05,4.2,3.4
https://www.premierleague.com/match/12199,2,1.75,5.0,4.0
https://www.premierleague.com/match/12491,2,6.0,1.53,4.75
https://www.premierleague.com/match/12433,2,3.4,2.15,3.3
https://www.premierleague.com/match/12145,2,1.91,4.75,3.5
https://www.premierleague.com/match/12327,2,1.83,4.75,3.75
https://www.premierleague.com/match/12439,1,2.75,2.7,3.4
https://www.premierleague.com/match/12379,0,2.6,2.8,3.1
https://www.premierleague.com/match/12354,2,4.33,1.95,3.5
https://www.premierleague.com/match/12365,1,2.05,4.1,3.4
https://www.premierleague.com/match/12172,2,1.67,5.75,4.0
https://www.premierleague.com/match/12212,2,2.05,3.8,3.6
https://www.premierleague.com/match/12197,1,3.25,2.38,3.4
https://www.premierleague.com/match/12322,0,2.05,4.2,3.3
https://www.premierleague.com/match/12443,1,2.4,3.25,3.3
https://www.premierleague.com/match/12189,0,1.25,13.0,7.0
https://www.premierleague.com/match/12224,0,1.44,8.0,4.75
https://www.premierleague.com/match/12432,0,3.75,2.0,3.4
https://www.premierleague.com/match/12403,0,1.95,4.33,3.5
https://www.premierleague.com/match/12445,2,1.33,9.5,5.75
https://www.premierleague.com/match/12427,0,2.1,3.75,3.5
https://www.premierleague.com/match/12275,0,1.33,12.0,5.25
https://www.premierleague.com/match/12161,2,3.2,2.5,3.2
https://www.premierleague.com/match/12251,0,1.44,8.0,4.75
https://www.premierleague.com/match/12308,0,3.2,2.4,3.4
https://www.premierleague.com/match/12314,2,2.8,2.63,3.5
https://www.premierleague.com/match/12144,2,1.75,5.0,4.0
https://www.premierleague.com/match/12185,1,2.5,3.1,3.3
https://www.premierleague.com/match/12166,0,1.7,5.5,4.0
https://www.premierleague.com/match/12342,2,5.0,1.73,4.0
https://www.premierleague.com/match/12477,1,1.44,8.0,4.75
https://www.premierleague.com/match/12203,0,2.6,2.88,3.4
https://www.premierleague.com/match/12337,1,1.91,4.75,3.5
https://www.premierleague.com/match/12284,0,2.45,3.0,3.5
https://www.premierleague.com/match/12435,0,1.55,5.75,4.0
https://www.premierleague.com/match/12315,0,3.2,2.45,3.25
https://www.premierleague.com/match/12473,0,2.05,3.9,3.5
https://www.premierleague.com/match/12155,0,1.29,12.0,6.0
https://www.premierleague.com/match/12479,2,2.5,2.9,3.6
https://www.premierleague.com/match/12133,0,2.1,3.75,3.5
https://www.premierleague.com/match/12297,1,1.95,4.2,3.6
https://www.premierleague.com/match/12481,0,3.0,2.45,3.5
https://www.premierleague.com/match/12475,1,4.5,1.91,3.6
https://www.premierleague.com/match/12413,1,2.25,3.6,3.3
https://www.premierleague.com/match/12259,0,5.25,1.7,4.0
https://www.premierleague.com/match/12334,0,2.38,3.4,3.25
https://www.premierleague.com/match/12411,0,1.67,6.0,3.8
https://www.premierleague.com/match/12196,1,2.0,4.0,3.6
https://www.premierleague.com/match/12458,0,1.75,5.5,3.7
https://www.premierleague.com/match/12252,2,6.0,1.62,4.2
https://www.premierleague.com/match/12304,1,5.5,1.7,3.9
https://www.premierleague.com/match/12488,0,4.5,1.8,4.0
https://www.premierleague.com/match/12353,0,1.65,5.5,4.2
https://www.premierleague.com/match/12406,1,7.5,1.5,4.5
https://www.premierleague.com/match/12286,2,2.4,3.0,3.3
https://www.premierleague.com/match/12423,2,2.2,3.6,3.4
https://www.premierleague.com/match/12219,1,5.0,1.75,4.0
https://www.premierleague.com/match/12408,2,1.75,5.25,3.8
https://www.premierleague.com/match/12339,2,3.0,2.5,3.4
https://www.premierleague.com/match/12299,0,2.05,3.8,3.6
https://www.premierleague.com/match/12316,1,2.0,4.0,3.6
https://www.premierleague.com/match/12407,0,1.57,6.25,4.33
https://www.premierleague.com/match/12128,0,1.95,4.33,3.6
https://www.premierleague.com/match/12201,1,6.0,1.62,4.2
https://www.premierleague.com/match/12153,0,2.05,4.0,3.5
https://www.premierleague.com/match/12440,2,2.7,2.8,3.4
https://www.premierleague.com/match/12211,1,3.4,2.25,3.5
https://www.premierleague.com/match/12318,2,1.44,9.0,4.5
https://www.premierleague.com/match/12222,0,1.5,7.5,4.5
https://www.premierleague.com/match/12338,1,4.33,1.95,3.5
https://www.premierleague.com/match/12117,2,1.7,5.5,3.9
https://www.premierleague.com/match/12471,2,5.75,1.65,4.2
https://www.premierleague.com/match/12205,0,1.44,8.0,4.75
https://www.premierleague.com/match/12256,1,1.36,9.5,5.25
https://www.premierleague.com/match/12262,2,4.75,1.85,3.6
https://www.premierleague.com/match/12245,1,2.75,2.8,3.3
https://www.premierleague.com/match/12398,0,2.05,4.0,3.5
https://www.premierleague.com/match/12258,2,1.5,7.5,4.5
https://www.premierleague.com/match/12154,0,3.6,2.25,3.3
https://www.premierleague.com/match/12383,1,4.5,1.91,3.6
https://www.premierleague.com/match/12217,0,1.29,12.0,6.0
https://www.premierleague.com/match/12372,0,1.75,5.0,4.0
https://www.premierleague.com/match/12429,0,2.05,3.6,3.4
https://www.premierleague.com/match/12329,0,2.5,3.0,3.4
https://www.premierleague.com/match/12125,1,5.5,1.73,3.8
https://www.premierleague.com/match/12302,0,3.6,2.2,3.4
https://www.premierleague.com/match/12355,0,2.45,3.3,3.2
https://www.premierleague.com/match/12254,2,2.05,4.0,3.5
https://www.premierleague.com/match/12456,2,1.57,6.0,4.5
https://www.premierleague.com/match/12417,0,1.53,7.0,4.33
https://www.premierleague.com/match/12151,1,1.95,4.5,3.4
https://www.premierleague.com/match/12388,1,1.36,10.0,5.25
https://www.premierleague.com/match/12402,0,4.33,2.0,3.4
https://www.premierleague.com/match/12303,2,4.33,1.85,4.0
https://www.premierleague.com/match/12323,1,1.8,5.25,3.6
https://www.premierleague.com/match/12326,0,1.91,4.5,3.6
https://www.premierleague.com/match/12412,1,2.4,3.3,3.25
https://www.premierleague.com/match/12373,1,4.75,1.85,3.6
https://www.premierleague.com/match/12227,0,1.33,12.0,5.25
https://www.premierleague.com/match/12446,1,3.6,2.15,3.5
https://www.premierleague.com/match/12307,0,1.55,7.0,4.2
https://www.premierleague.com/match/12290,1,3.2,2.2,3.5
https://www.premierleague.com/match/12431,0,1.53,6.0,4.0
https://www.premierleague.com/match/12419,1,6.5,1.57,4.33
https://www.premierleague.com/match/12179,0,2.05,4.2,3.4
https://www.premierleague.com/match/12483,0,1.83,4.75,3.75
https://www.premierleague.com/match/12468,0,2.8,2.7,3.4
https://www.premierleague.com/match/12368,1,1.53,7.5,4.2
https://www.premierleague.com/match/12214,0,2.6,2.9,3.4
https://www.premierleague.com/match/12178,2,6.0,1.62,4.2
https://www.premierleague.com/match/12409,1,3.0,2.5,3.4
https://www.premierleague.com/match/12345,2,1.75,5.25,3.75
https://www.premierleague.com/match/12309,0,2.5,3.2,3.25
https://www.premierleague.com/match/12146,2,2.2,3.4,3.6
https://www.premierleague.com/match/12269,1,2.9,2.63,3.3
https://www.premierleague.com/match/12418,0,1.36,10.0,5.25
https://www.premierleague.com/match/12385,2,1.73,5.5,3.8
https://www.premierleague.com/match/12167,0,2.45,3.0,3.5
https://www.premierleague.com/match/12170,2,2.5,3.0,3.4
https://www.premierleague.com/match/12278,2,2.05,4.0,3.5
https://www.premierleague.com/match/12248,2,3.1,2.4,3.5
https://www.premierleague.com/match/12362,0,1.5,8.0,4.33
https://www.premierleague.com/match/12331,0,1.36,9.5,5.25
https://www.premierleague.com/match/12241,1,4.33,2.0,3.4
https://www.premierleague.com/match/12424,2,2.1,4.0,3.3
https://www.premierleague.com/match/12343,1,2.1,3.9,3.5
https://www.premierleague.com/match/12452,0,1.57,6.5,4.33
https://www.premierleague.com/match/12195,0,1.33,10.0,5.75
